state_i,state_j,mechanism_i,mechanism_j,d
709b4273b440d9df,374f7f515942ce08,M6_temp_occupancy,M2_vehicle_crossing,0.3125
709b4273b440d9df,59a52add08359a02,M6_temp_occupancy,M4_cut_in,0.023927
709b4273b440d9df,d37498e9d40b6473,M6_temp_occupancy,M1_lead_slow_stop,0.356405
709b4273b440d9df,1b8e18bccbb016c7,M6_temp_occupancy,M5_merge,0.207031
709b4273b440d9df,ec1490e87d122e61,M6_temp_occupancy,M4_cut_in,0.103934
709b4273b440d9df,3a9e27b39d34f3ab,M6_temp_occupancy,M4_cut_in,0.207031
709b4273b440d9df,16423aee2f237dfd,M6_temp_occupancy,M1_lead_slow_stop,0.452354
709b4273b440d9df,454956d673501b9b,M6_temp_occupancy,M3_vru_crossing,0.335934
709b4273b440d9df,6dff8688d5814ff6,M6_temp_occupancy,M6_temp_occupancy,0.0
709b4273b440d9df,89242baa45d9460f,M6_temp_occupancy,M6_temp_occupancy,0.184958
709b4273b440d9df,b167788c995cb07,M6_temp_occupancy,M3_vru_crossing,0.038407
709b4273b440d9df,b8b3771d8b3a87bf,M6_temp_occupancy,M2_vehicle_crossing,0.256799
709b4273b440d9df,22b89ada4ddaaa3e,M6_temp_occupancy,M5_merge,0.023082
709b4273b440d9df,a3b3a764aab8ba8f,M6_temp_occupancy,M1_lead_slow_stop,0.155672
709b4273b440d9df,7b1f6d0bf6e2d1f6,M6_temp_occupancy,M2_vehicle_crossing,0.406298
709b4273b440d9df,3d5ea6d5d8caf0b0,M6_temp_occupancy,M2_vehicle_crossing,0.224213
709b4273b440d9df,582aae15098c3428,M6_temp_occupancy,M2_vehicle_crossing,0.017183
709b4273b440d9df,8f6532811f2857de,M6_temp_occupancy,M4_cut_in,0.0
709b4273b440d9df,cc9c4cee498b7d33,M6_temp_occupancy,M5_merge,0.5625
709b4273b440d9df,d0e6cf812b2c3a6d,M6_temp_occupancy,M1_lead_slow_stop,0.0
709b4273b440d9df,5e421c535134053,M6_temp_occupancy,M3_vru_crossing,0.356255
709b4273b440d9df,5e0002dca7244f07,M6_temp_occupancy,M4_cut_in,0.171875
709b4273b440d9df,a05540d6a0f4e3ab,M6_temp_occupancy,M1_lead_slow_stop,0.10183
709b4273b440d9df,7deccdd519c13352,M6_temp_occupancy,M2_vehicle_crossing,0.207115
709b4273b440d9df,d6619d51e2a9cb2e,M6_temp_occupancy,M1_lead_slow_stop,0.018216
709b4273b440d9df,b2893c00477b7f2e,M6_temp_occupancy,M5_merge,0.21875
709b4273b440d9df,8cb51d6f77603a9b,M6_temp_occupancy,M5_merge,0.014896
709b4273b440d9df,91d61b86be4e7b10,M6_temp_occupancy,M2_vehicle_crossing,0.090603
709b4273b440d9df,febc54f23fd786b7,M6_temp_occupancy,M3_vru_crossing,0.442036
709b4273b440d9df,887bd6aace8b75e9,M6_temp_occupancy,M6_temp_occupancy,0.000339
709b4273b440d9df,17c5c69ac611ac01,M6_temp_occupancy,M6_temp_occupancy,0.31388
709b4273b440d9df,98915e2ef682a0ad,M6_temp_occupancy,M2_vehicle_crossing,0.123089
709b4273b440d9df,179359c3a28d98bc,M6_temp_occupancy,M4_cut_in,0.203125
709b4273b440d9df,dc948f31a4fb002,M6_temp_occupancy,M3_vru_crossing,0.059162
709b4273b440d9df,6153a4f94f32296e,M6_temp_occupancy,M3_vru_crossing,0.304688
709b4273b440d9df,5b236b4877347d5e,M6_temp_occupancy,M2_vehicle_crossing,0.0
709b4273b440d9df,443c9fa41bef7e1c,M6_temp_occupancy,M6_temp_occupancy,0.000423
709b4273b440d9df,dfce0c3d05c49289,M6_temp_occupancy,M3_vru_crossing,0.337467
709b4273b440d9df,7adf4f9685f36ea6,M6_temp_occupancy,M5_merge,0.077423
709b4273b440d9df,1262b0d5186912a9,M6_temp_occupancy,M3_vru_crossing,0.389776
709b4273b440d9df,d63e959605073881,M6_temp_occupancy,M3_vru_crossing,0.33926
709b4273b440d9df,ab90c99c62ce9388,M6_temp_occupancy,M2_vehicle_crossing,0.189991
709b4273b440d9df,18593071c0511bb8,M6_temp_occupancy,M1_lead_slow_stop,0.12439
709b4273b440d9df,4d6038940863ff85,M6_temp_occupancy,M2_vehicle_crossing,0.416409
709b4273b440d9df,5cc2e7d7cf13c9b5,M6_temp_occupancy,M6_temp_occupancy,0.339844
709b4273b440d9df,9bfc9cb152799616,M6_temp_occupancy,M5_merge,0.030001
709b4273b440d9df,d35138e6f57e58f,M6_temp_occupancy,M6_temp_occupancy,0.332045
709b4273b440d9df,152448f0895fcd4e,M6_temp_occupancy,M2_vehicle_crossing,0.029331
709b4273b440d9df,458477bad7645b27,M6_temp_occupancy,M2_vehicle_crossing,0.0
709b4273b440d9df,ef0327f14ab3efa0,M6_temp_occupancy,M3_vru_crossing,0.306078
709b4273b440d9df,270199473a16315,M6_temp_occupancy,M2_vehicle_crossing,0.354284
709b4273b440d9df,79408bcec5803f6a,M6_temp_occupancy,M5_merge,0.019589
709b4273b440d9df,a4611e9f8d2c2d69,M6_temp_occupancy,M5_merge,0.339844
709b4273b440d9df,1784b3c9084080c2,M6_temp_occupancy,M1_lead_slow_stop,0.452702
709b4273b440d9df,320d7f0fddc558fb,M6_temp_occupancy,M2_vehicle_crossing,0.039834
709b4273b440d9df,8dfa61df6468c4b0,M6_temp_occupancy,M3_vru_crossing,0.113281
709b4273b440d9df,78b920001b48881d,M6_temp_occupancy,M5_merge,0.35047
709b4273b440d9df,aff1b25771a6b4e5,M6_temp_occupancy,M1_lead_slow_stop,0.108323
709b4273b440d9df,cce2b45ecc9a9a23,M6_temp_occupancy,M1_lead_slow_stop,0.02726
709b4273b440d9df,df2d9878b8d365d5,M6_temp_occupancy,M4_cut_in,0.0885
709b4273b440d9df,422031c4323005cb,M6_temp_occupancy,M1_lead_slow_stop,0.098396
709b4273b440d9df,95bc678c9f413f30,M6_temp_occupancy,M6_temp_occupancy,0.20008
709b4273b440d9df,12dc24d313153b64,M6_temp_occupancy,M4_cut_in,0.17169
709b4273b440d9df,90c39184af55bb7b,M6_temp_occupancy,M3_vru_crossing,0.352623
709b4273b440d9df,d257c85a10d5395,M6_temp_occupancy,M3_vru_crossing,0.301171
709b4273b440d9df,e03381a1e69875df,M6_temp_occupancy,M5_merge,0.066406
709b4273b440d9df,586f01a84f58f4ad,M6_temp_occupancy,M3_vru_crossing,0.097686
709b4273b440d9df,39bd73db0d742122,M6_temp_occupancy,M5_merge,0.043775
709b4273b440d9df,5d4586d493da8fa7,M6_temp_occupancy,M2_vehicle_crossing,0.0
709b4273b440d9df,52a0f8dd9925ef2f,M6_temp_occupancy,M5_merge,0.400421
709b4273b440d9df,a77a96465790bde4,M6_temp_occupancy,M3_vru_crossing,0.419182
709b4273b440d9df,7c2ed9ab567e443f,M6_temp_occupancy,M3_vru_crossing,0.339844
709b4273b440d9df,bc30f1a4671b4030,M6_temp_occupancy,M1_lead_slow_stop,0.078255
593b60d37e0756a3,a85bb8c9decfce02,M1_lead_slow_stop,M2_vehicle_crossing,0.370877
593b60d37e0756a3,46089fa0cbe376a,M1_lead_slow_stop,M1_lead_slow_stop,0.095525
593b60d37e0756a3,15ab99b9c601cdbb,M1_lead_slow_stop,M5_merge,0.437997
593b60d37e0756a3,8cc706db611c60f3,M1_lead_slow_stop,M1_lead_slow_stop,0.173277
593b60d37e0756a3,627c9e858445e526,M1_lead_slow_stop,M2_vehicle_crossing,0.237371
593b60d37e0756a3,bc5fbdd7299bfcea,M1_lead_slow_stop,M2_vehicle_crossing,0.106801
593b60d37e0756a3,ba626816eab28971,M1_lead_slow_stop,M2_vehicle_crossing,0.059309
593b60d37e0756a3,3a05a500c09f362,M1_lead_slow_stop,M6_temp_occupancy,0.446645
593b60d37e0756a3,4fe1a27d65c20624,M1_lead_slow_stop,M4_cut_in,0.370843
593b60d37e0756a3,c5f7559ce637d158,M1_lead_slow_stop,M5_merge,0.106801
593b60d37e0756a3,ec7f75c46b30a664,M1_lead_slow_stop,M6_temp_occupancy,0.106801
593b60d37e0756a3,828d5e60ba898919,M1_lead_slow_stop,M3_vru_crossing,0.279768
593b60d37e0756a3,5401f9f7a98e3b87,M1_lead_slow_stop,M1_lead_slow_stop,0.099562
593b60d37e0756a3,9edef88b29982e8d,M1_lead_slow_stop,M4_cut_in,0.204457
593b60d37e0756a3,d70c6e96e89f9509,M1_lead_slow_stop,M4_cut_in,0.181186
593b60d37e0756a3,7bfe72a95b111c3d,M1_lead_slow_stop,M5_merge,0.24352
593b60d37e0756a3,eaddb9cfd4bdee3,M1_lead_slow_stop,M6_temp_occupancy,0.331347
593b60d37e0756a3,20d86c79c5b93eee,M1_lead_slow_stop,M6_temp_occupancy,0.052007
593b60d37e0756a3,6bb19ed8fd73dcaa,M1_lead_slow_stop,M1_lead_slow_stop,0.222484
593b60d37e0756a3,f36d556878508d27,M1_lead_slow_stop,M5_merge,0.375428
593b60d37e0756a3,86e4585ee70fd316,M1_lead_slow_stop,M1_lead_slow_stop,0.007036
593b60d37e0756a3,511061c17dcf9cfd,M1_lead_slow_stop,M3_vru_crossing,0.263387
593b60d37e0756a3,3fa0d9d7e10ebb40,M1_lead_slow_stop,M1_lead_slow_stop,0.014929
593b60d37e0756a3,c7a26ee2a91219bc,M1_lead_slow_stop,M6_temp_occupancy,0.413595
593b60d37e0756a3,c710955bf6df9bd6,M1_lead_slow_stop,M5_merge,0.438832
593b60d37e0756a3,86e25df75a6995f4,M1_lead_slow_stop,M1_lead_slow_stop,0.434882
593b60d37e0756a3,a33abe19dd2ad254,M1_lead_slow_stop,M5_merge,0.246824
593b60d37e0756a3,c3c8dba7b2fac99b,M1_lead_slow_stop,M6_temp_occupancy,0.106801
593b60d37e0756a3,e79fba949827442,M1_lead_slow_stop,M4_cut_in,0.106325
593b60d37e0756a3,db8f0c4bca59d849,M1_lead_slow_stop,M1_lead_slow_stop,0.246982
593b60d37e0756a3,10fa6689840a045e,M1_lead_slow_stop,M1_lead_slow_stop,0.204489
593b60d37e0756a3,82db149ce5803678,M1_lead_slow_stop,M6_temp_occupancy,0.03792
593b60d37e0756a3,d952c66361dd6dd,M1_lead_slow_stop,M3_vru_crossing,0.141957
593b60d37e0756a3,ea6d597b14182a4,M1_lead_slow_stop,M3_vru_crossing,0.106801
593b60d37e0756a3,aae6f5e257d7ae7b,M1_lead_slow_stop,M4_cut_in,0.216653
593b60d37e0756a3,7ea9286f24b35ce,M1_lead_slow_stop,M5_merge,0.424139
593b60d37e0756a3,68ebb1345abaaa49,M1_lead_slow_stop,M2_vehicle_crossing,0.446645
593b60d37e0756a3,9f2afbd2995369db,M1_lead_slow_stop,M4_cut_in,0.407596
593b60d37e0756a3,f7193ffab83f342a,M1_lead_slow_stop,M4_cut_in,0.392461
593b60d37e0756a3,3c0d54fef36f68c3,M1_lead_slow_stop,M6_temp_occupancy,0.106801
593b60d37e0756a3,e2e8717cc14408e5,M1_lead_slow_stop,M2_vehicle_crossing,0.118219
593b60d37e0756a3,b51cd423385fd8c3,M1_lead_slow_stop,M4_cut_in,0.25323
593b60d37e0756a3,d1d63331ff4d4642,M1_lead_slow_stop,M1_lead_slow_stop,0.394456
593b60d37e0756a3,bff5b958fa495b42,M1_lead_slow_stop,M1_lead_slow_stop,0.446645
593b60d37e0756a3,6d8c999df123683e,M1_lead_slow_stop,M5_merge,0.106801
593b60d37e0756a3,2f062e60ee68c1a5,M1_lead_slow_stop,M5_merge,0.419992
593b60d37e0756a3,d547b71b68122235,M1_lead_slow_stop,M2_vehicle_crossing,0.298546
593b60d37e0756a3,498676f3a2f5b632,M1_lead_slow_stop,M1_lead_slow_stop,0.363707
593b60d37e0756a3,b65a402949fb31f,M1_lead_slow_stop,M2_vehicle_crossing,0.446645
593b60d37e0756a3,ab6bd2c279f34f6a,M1_lead_slow_stop,M3_vru_crossing,0.053288
593b60d37e0756a3,501d70fe64c7306f,M1_lead_slow_stop,M4_cut_in,0.247426
593b60d37e0756a3,eb1cfd2cec3f1bb4,M1_lead_slow_stop,M5_merge,0.446645
593b60d37e0756a3,df45bb47c8a8b6fa,M1_lead_slow_stop,M1_lead_slow_stop,0.004718
593b60d37e0756a3,3c63c09d67c69f10,M1_lead_slow_stop,M6_temp_occupancy,0.099708
593b60d37e0756a3,38fc99d2b91ace4f,M1_lead_slow_stop,M2_vehicle_crossing,0.426062
593b60d37e0756a3,68222c9de6832012,M1_lead_slow_stop,M4_cut_in,0.435436
593b60d37e0756a3,dd2b57f59de52610,M1_lead_slow_stop,M4_cut_in,0.446645
593b60d37e0756a3,eeea7c01a12a8d7f,M1_lead_slow_stop,M4_cut_in,0.404925
593b60d37e0756a3,19847cdf4ebaa222,M1_lead_slow_stop,M3_vru_crossing,0.088239
593b60d37e0756a3,7ae4b0661a825cbe,M1_lead_slow_stop,M6_temp_occupancy,0.358549
593b60d37e0756a3,51288c5c978c52bb,M1_lead_slow_stop,M6_temp_occupancy,0.446645
593b60d37e0756a3,15d59741943a4528,M1_lead_slow_stop,M2_vehicle_crossing,0.446645
593b60d37e0756a3,ab7b6b79b724bd2d,M1_lead_slow_stop,M2_vehicle_crossing,0.446645
593b60d37e0756a3,8e8850bd484b4c94,M1_lead_slow_stop,M3_vru_crossing,0.141957
593b60d37e0756a3,ba35d3e87e11a4f4,M1_lead_slow_stop,M5_merge,0.401832
593b60d37e0756a3,5457633fb7cfc786,M1_lead_slow_stop,M2_vehicle_crossing,0.103113
593b60d37e0756a3,ba2cae3b8abf2fb7,M1_lead_slow_stop,M1_lead_slow_stop,0.298224
593b60d37e0756a3,8f228d2e5a4fae1e,M1_lead_slow_stop,M1_lead_slow_stop,0.282054
593b60d37e0756a3,c1332ddc8f341b8c,M1_lead_slow_stop,M5_merge,0.333364
593b60d37e0756a3,cfc488d11f8a14ac,M1_lead_slow_stop,M3_vru_crossing,0.316925
593b60d37e0756a3,a530b3c1fbc880a3,M1_lead_slow_stop,M4_cut_in,0.303494
593b60d37e0756a3,68618d5784c03bfb,M1_lead_slow_stop,M3_vru_crossing,0.344727
593b60d37e0756a3,9c8c3c7431089e90,M1_lead_slow_stop,M4_cut_in,0.096158
593b60d37e0756a3,88ef797bb168ea3,M1_lead_slow_stop,M3_vru_crossing,0.36017
593b60d37e0756a3,4d99ac365cde07cb,M1_lead_slow_stop,M5_merge,0.446645
593b60d37e0756a3,c9b89aa89fab08d3,M1_lead_slow_stop,M4_cut_in,0.089728
593b60d37e0756a3,fa6889c637e04a42,M1_lead_slow_stop,M3_vru_crossing,0.076404
593b60d37e0756a3,c12a9f85df574fa5,M1_lead_slow_stop,M4_cut_in,0.276464
593b60d37e0756a3,363b09f9d01e1606,M1_lead_slow_stop,M5_merge,0.446645
593b60d37e0756a3,a955a67397678653,M1_lead_slow_stop,M2_vehicle_crossing,0.232891
593b60d37e0756a3,9f4270ce0aa3f8c3,M1_lead_slow_stop,M5_merge,0.427002
593b60d37e0756a3,534768c085f72923,M1_lead_slow_stop,M6_temp_occupancy,0.132616
593b60d37e0756a3,8e1563974ac020a1,M1_lead_slow_stop,M6_temp_occupancy,0.419057
593b60d37e0756a3,8bf5237dd38f68ae,M1_lead_slow_stop,M4_cut_in,0.106801
593b60d37e0756a3,41e5d0a14afc65fe,M1_lead_slow_stop,M5_merge,0.277876
593b60d37e0756a3,374f7f515942ce08,M1_lead_slow_stop,M2_vehicle_crossing,0.134145
593b60d37e0756a3,59a52add08359a02,M1_lead_slow_stop,M4_cut_in,0.42738
593b60d37e0756a3,d37498e9d40b6473,M1_lead_slow_stop,M1_lead_slow_stop,0.09024
593b60d37e0756a3,1b8e18bccbb016c7,M1_lead_slow_stop,M5_merge,0.239614
593b60d37e0756a3,ec1490e87d122e61,M1_lead_slow_stop,M4_cut_in,0.348184
593b60d37e0756a3,3a9e27b39d34f3ab,M1_lead_slow_stop,M4_cut_in,0.239614
593b60d37e0756a3,16423aee2f237dfd,M1_lead_slow_stop,M1_lead_slow_stop,0.005709
593b60d37e0756a3,454956d673501b9b,M1_lead_slow_stop,M3_vru_crossing,0.110711
593b60d37e0756a3,6dff8688d5814ff6,M1_lead_slow_stop,M6_temp_occupancy,0.446645
593b60d37e0756a3,89242baa45d9460f,M1_lead_slow_stop,M6_temp_occupancy,0.271273
593b60d37e0756a3,b167788c995cb07,M1_lead_slow_stop,M3_vru_crossing,0.408238
593b60d37e0756a3,b8b3771d8b3a87bf,M1_lead_slow_stop,M2_vehicle_crossing,0.189846
593b60d37e0756a3,22b89ada4ddaaa3e,M1_lead_slow_stop,M5_merge,0.423563
593b60d37e0756a3,a3b3a764aab8ba8f,M1_lead_slow_stop,M1_lead_slow_stop,0.298261
593b60d37e0756a3,7b1f6d0bf6e2d1f6,M1_lead_slow_stop,M2_vehicle_crossing,0.180057
593b60d37e0756a3,3d5ea6d5d8caf0b0,M1_lead_slow_stop,M2_vehicle_crossing,0.222432
593b60d37e0756a3,582aae15098c3428,M1_lead_slow_stop,M2_vehicle_crossing,0.429462
593b60d37e0756a3,8f6532811f2857de,M1_lead_slow_stop,M4_cut_in,0.446645
593b60d37e0756a3,cc9c4cee498b7d33,M1_lead_slow_stop,M5_merge,0.115855
593b60d37e0756a3,d0e6cf812b2c3a6d,M1_lead_slow_stop,M1_lead_slow_stop,0.446645
593b60d37e0756a3,5e421c535134053,M1_lead_slow_stop,M3_vru_crossing,0.09039
593b60d37e0756a3,5e0002dca7244f07,M1_lead_slow_stop,M4_cut_in,0.27477
593b60d37e0756a3,a05540d6a0f4e3ab,M1_lead_slow_stop,M1_lead_slow_stop,0.344815
593b60d37e0756a3,7deccdd519c13352,M1_lead_slow_stop,M2_vehicle_crossing,0.249941
593b60d37e0756a3,d6619d51e2a9cb2e,M1_lead_slow_stop,M1_lead_slow_stop,0.428429
593b60d37e0756a3,b2893c00477b7f2e,M1_lead_slow_stop,M5_merge,0.227895
593b60d37e0756a3,8cb51d6f77603a9b,M1_lead_slow_stop,M5_merge,0.431748
593b60d37e0756a3,91d61b86be4e7b10,M1_lead_slow_stop,M2_vehicle_crossing,0.356042
593b60d37e0756a3,febc54f23fd786b7,M1_lead_slow_stop,M3_vru_crossing,0.020783
593b60d37e0756a3,887bd6aace8b75e9,M1_lead_slow_stop,M6_temp_occupancy,0.446306
593b60d37e0756a3,17c5c69ac611ac01,M1_lead_slow_stop,M6_temp_occupancy,0.132764
593b60d37e0756a3,98915e2ef682a0ad,M1_lead_slow_stop,M2_vehicle_crossing,0.323556
593b60d37e0756a3,179359c3a28d98bc,M1_lead_slow_stop,M4_cut_in,0.24352
593b60d37e0756a3,dc948f31a4fb002,M1_lead_slow_stop,M3_vru_crossing,0.387483
593b60d37e0756a3,6153a4f94f32296e,M1_lead_slow_stop,M3_vru_crossing,0.141957
593b60d37e0756a3,5b236b4877347d5e,M1_lead_slow_stop,M2_vehicle_crossing,0.446645
593b60d37e0756a3,443c9fa41bef7e1c,M1_lead_slow_stop,M6_temp_occupancy,0.446221
593b60d37e0756a3,dfce0c3d05c49289,M1_lead_slow_stop,M3_vru_crossing,0.110907
593b60d37e0756a3,7adf4f9685f36ea6,M1_lead_slow_stop,M5_merge,0.370603
593b60d37e0756a3,1262b0d5186912a9,M1_lead_slow_stop,M3_vru_crossing,0.06082
593b60d37e0756a3,d63e959605073881,M1_lead_slow_stop,M3_vru_crossing,0.107385
593b60d37e0756a3,ab90c99c62ce9388,M1_lead_slow_stop,M2_vehicle_crossing,0.293713
593b60d37e0756a3,18593071c0511bb8,M1_lead_slow_stop,M1_lead_slow_stop,0.322255
593b60d37e0756a3,4d6038940863ff85,M1_lead_slow_stop,M2_vehicle_crossing,0.030236
593b60d37e0756a3,5cc2e7d7cf13c9b5,M1_lead_slow_stop,M6_temp_occupancy,0.106801
593b60d37e0756a3,9bfc9cb152799616,M1_lead_slow_stop,M5_merge,0.416644
593b60d37e0756a3,d35138e6f57e58f,M1_lead_slow_stop,M6_temp_occupancy,0.116114
593b60d37e0756a3,152448f0895fcd4e,M1_lead_slow_stop,M2_vehicle_crossing,0.419866
593b60d37e0756a3,458477bad7645b27,M1_lead_slow_stop,M2_vehicle_crossing,0.446645
593b60d37e0756a3,ef0327f14ab3efa0,M1_lead_slow_stop,M3_vru_crossing,0.140567
593b60d37e0756a3,270199473a16315,M1_lead_slow_stop,M2_vehicle_crossing,0.092361
593b60d37e0756a3,79408bcec5803f6a,M1_lead_slow_stop,M5_merge,0.427056
593b60d37e0756a3,a4611e9f8d2c2d69,M1_lead_slow_stop,M5_merge,0.106801
593b60d37e0756a3,1784b3c9084080c2,M1_lead_slow_stop,M1_lead_slow_stop,0.006059
593b60d37e0756a3,320d7f0fddc558fb,M1_lead_slow_stop,M2_vehicle_crossing,0.406811
593b60d37e0756a3,8dfa61df6468c4b0,M1_lead_slow_stop,M3_vru_crossing,0.333364
593b60d37e0756a3,78b920001b48881d,M1_lead_slow_stop,M5_merge,0.10078
593b60d37e0756a3,aff1b25771a6b4e5,M1_lead_slow_stop,M1_lead_slow_stop,0.338322
593b60d37e0756a3,cce2b45ecc9a9a23,M1_lead_slow_stop,M1_lead_slow_stop,0.419385
593b60d37e0756a3,df2d9878b8d365d5,M1_lead_slow_stop,M4_cut_in,0.358562
593b60d37e0756a3,422031c4323005cb,M1_lead_slow_stop,M1_lead_slow_stop,0.348248
593b60d37e0756a3,95bc678c9f413f30,M1_lead_slow_stop,M6_temp_occupancy,0.248993
593b60d37e0756a3,12dc24d313153b64,M1_lead_slow_stop,M4_cut_in,0.290725
593b60d37e0756a3,90c39184af55bb7b,M1_lead_slow_stop,M3_vru_crossing,0.095998
593b60d37e0756a3,d257c85a10d5395,M1_lead_slow_stop,M3_vru_crossing,0.148571
593b60d37e0756a3,e03381a1e69875df,M1_lead_slow_stop,M5_merge,0.380239
593b60d37e0756a3,586f01a84f58f4ad,M1_lead_slow_stop,M3_vru_crossing,0.348959
593b60d37e0756a3,39bd73db0d742122,M1_lead_slow_stop,M5_merge,0.40287
593b60d37e0756a3,5d4586d493da8fa7,M1_lead_slow_stop,M2_vehicle_crossing,0.446645
593b60d37e0756a3,52a0f8dd9925ef2f,M1_lead_slow_stop,M5_merge,0.061143
593b60d37e0756a3,a77a96465790bde4,M1_lead_slow_stop,M3_vru_crossing,0.027463
593b60d37e0756a3,7c2ed9ab567e443f,M1_lead_slow_stop,M3_vru_crossing,0.106801
593b60d37e0756a3,bc30f1a4671b4030,M1_lead_slow_stop,M1_lead_slow_stop,0.36839
a85bb8c9decfce02,46089fa0cbe376a,M2_vehicle_crossing,M1_lead_slow_stop,0.331198
a85bb8c9decfce02,15ab99b9c601cdbb,M2_vehicle_crossing,M5_merge,0.069685
a85bb8c9decfce02,8cc706db611c60f3,M2_vehicle_crossing,M1_lead_slow_stop,0.236016
a85bb8c9decfce02,627c9e858445e526,M2_vehicle_crossing,M2_vehicle_crossing,0.268896
a85bb8c9decfce02,bc5fbdd7299bfcea,M2_vehicle_crossing,M2_vehicle_crossing,0.342474
a85bb8c9decfce02,ba626816eab28971,M2_vehicle_crossing,M2_vehicle_crossing,0.386856
a85bb8c9decfce02,3a05a500c09f362,M2_vehicle_crossing,M6_temp_occupancy,0.075768
a85bb8c9decfce02,4fe1a27d65c20624,M2_vehicle_crossing,M4_cut_in,0.126801
a85bb8c9decfce02,c5f7559ce637d158,M2_vehicle_crossing,M5_merge,0.342474
a85bb8c9decfce02,ec7f75c46b30a664,M2_vehicle_crossing,M6_temp_occupancy,0.342474
a85bb8c9decfce02,828d5e60ba898919,M2_vehicle_crossing,M3_vru_crossing,0.167544
a85bb8c9decfce02,5401f9f7a98e3b87,M2_vehicle_crossing,M1_lead_slow_stop,0.335235
a85bb8c9decfce02,9edef88b29982e8d,M2_vehicle_crossing,M4_cut_in,0.285266
a85bb8c9decfce02,d70c6e96e89f9509,M2_vehicle_crossing,M4_cut_in,0.294982
a85bb8c9decfce02,7bfe72a95b111c3d,M2_vehicle_crossing,M5_merge,0.24936
a85bb8c9decfce02,eaddb9cfd4bdee3,M2_vehicle_crossing,M6_temp_occupancy,0.162642
a85bb8c9decfce02,20d86c79c5b93eee,M2_vehicle_crossing,M6_temp_occupancy,0.325914
a85bb8c9decfce02,6bb19ed8fd73dcaa,M2_vehicle_crossing,M1_lead_slow_stop,0.280827
a85bb8c9decfce02,f36d556878508d27,M2_vehicle_crossing,M5_merge,0.096342
a85bb8c9decfce02,86e4585ee70fd316,M2_vehicle_crossing,M1_lead_slow_stop,0.377819
a85bb8c9decfce02,511061c17dcf9cfd,M2_vehicle_crossing,M3_vru_crossing,0.165279
a85bb8c9decfce02,3fa0d9d7e10ebb40,M2_vehicle_crossing,M1_lead_slow_stop,0.369583
a85bb8c9decfce02,c7a26ee2a91219bc,M2_vehicle_crossing,M6_temp_occupancy,0.073968
a85bb8c9decfce02,c710955bf6df9bd6,M2_vehicle_crossing,M5_merge,0.083251
a85bb8c9decfce02,86e25df75a6995f4,M2_vehicle_crossing,M1_lead_slow_stop,0.064005
a85bb8c9decfce02,a33abe19dd2ad254,M2_vehicle_crossing,M5_merge,0.245452
a85bb8c9decfce02,c3c8dba7b2fac99b,M2_vehicle_crossing,M6_temp_occupancy,0.342474
a85bb8c9decfce02,e79fba949827442,M2_vehicle_crossing,M4_cut_in,0.341997
a85bb8c9decfce02,db8f0c4bca59d849,M2_vehicle_crossing,M1_lead_slow_stop,0.247768
a85bb8c9decfce02,10fa6689840a045e,M2_vehicle_crossing,M1_lead_slow_stop,0.174698
a85bb8c9decfce02,82db149ce5803678,M2_vehicle_crossing,M6_temp_occupancy,0.334519
a85bb8c9decfce02,d952c66361dd6dd,M2_vehicle_crossing,M3_vru_crossing,0.308348
a85bb8c9decfce02,ea6d597b14182a4,M2_vehicle_crossing,M3_vru_crossing,0.342474
a85bb8c9decfce02,aae6f5e257d7ae7b,M2_vehicle_crossing,M4_cut_in,0.260854
a85bb8c9decfce02,7ea9286f24b35ce,M2_vehicle_crossing,M5_merge,0.056202
a85bb8c9decfce02,68ebb1345abaaa49,M2_vehicle_crossing,M2_vehicle_crossing,0.075768
a85bb8c9decfce02,9f2afbd2995369db,M2_vehicle_crossing,M4_cut_in,0.109016
a85bb8c9decfce02,f7193ffab83f342a,M2_vehicle_crossing,M4_cut_in,0.062349
a85bb8c9decfce02,3c0d54fef36f68c3,M2_vehicle_crossing,M6_temp_occupancy,0.342474
a85bb8c9decfce02,e2e8717cc14408e5,M2_vehicle_crossing,M2_vehicle_crossing,0.315036
a85bb8c9decfce02,b51cd423385fd8c3,M2_vehicle_crossing,M4_cut_in,0.202854
a85bb8c9decfce02,d1d63331ff4d4642,M2_vehicle_crossing,M1_lead_slow_stop,0.049684
a85bb8c9decfce02,bff5b958fa495b42,M2_vehicle_crossing,M1_lead_slow_stop,0.075768
a85bb8c9decfce02,6d8c999df123683e,M2_vehicle_crossing,M5_merge,0.342474
a85bb8c9decfce02,2f062e60ee68c1a5,M2_vehicle_crossing,M5_merge,0.05718
a85bb8c9decfce02,d547b71b68122235,M2_vehicle_crossing,M2_vehicle_crossing,0.150076
a85bb8c9decfce02,498676f3a2f5b632,M2_vehicle_crossing,M1_lead_slow_stop,0.063948
a85bb8c9decfce02,b65a402949fb31f,M2_vehicle_crossing,M2_vehicle_crossing,0.075768
a85bb8c9decfce02,ab6bd2c279f34f6a,M2_vehicle_crossing,M3_vru_crossing,0.364132
a85bb8c9decfce02,501d70fe64c7306f,M2_vehicle_crossing,M4_cut_in,0.222346
a85bb8c9decfce02,eb1cfd2cec3f1bb4,M2_vehicle_crossing,M5_merge,0.075768
a85bb8c9decfce02,df45bb47c8a8b6fa,M2_vehicle_crossing,M1_lead_slow_stop,0.375595
a85bb8c9decfce02,3c63c09d67c69f10,M2_vehicle_crossing,M6_temp_occupancy,0.335381
