file,scenario_id,ego_speed,primary_mechanism,auxiliary_mechanism_tags,n_actors,evidence
tfrecord-00326-of-01000_362.json,decba6bbd97b16a2,20.13,M5_merge,M5_merge,18,"{""M5"": {""lon0"": -35.75, ""lon_end"": 130.79}}"
tfrecord-00111-of-01000_154.json,cbe0bc253b3e9e52,6.97,M6_temp_occupancy,M6_temp_occupancy,55,"{""M6"": {""lat_end"": 17.95}}"
tfrecord-00301-of-01000_50.json,312da764aadb9e58,5.32,M4_cut_in,M4_cut_in,43,"{""M4"": {""lat0"": -13.93, ""lat_min"": 1.42}}"
tfrecord-00429-of-01000_460.json,26a8d9c10ace3263,6.28,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing;M5_merge;M6_temp_occupancy,42,"{""M1"": {""min_spd"": 3.24, ""dspd"": 4.66}, ""M2"": {""lat_span"": 5.68}, ""M5"": {""lon0"": -12.5, ""lon_end"": 59.96}, ""M6"": {""lat_end"": -7.19}}"
tfrecord-00028-of-01000_452.json,9ca5a4e21810904a,10.0,M5_merge,M5_merge,87,"{""M5"": {""lon0"": -8.94, ""lon_end"": 81.76}}"
tfrecord-00246-of-01000_40.json,24cf6b0f169dd821,18.91,M5_merge,M5_merge,13,"{""M5"": {""lon0"": -58.94, ""lon_end"": 77.75}}"
tfrecord-00070-of-01000_426.json,8ec970ad47765e29,10.63,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing;M5_merge,25,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M2"": {""lat_span"": 7.37}, ""M5"": {""lon0"": -30.91, ""lon_end"": 59.74}}"
tfrecord-00134-of-01000_46.json,7c5d90870ca2c9c1,0.12,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M3_vru_crossing,14,"{""M2"": {""lat_span"": 103.38}, ""M4"": {""lat0"": -35.22, ""lat_min"": 0.34}, ""M3"": {""lat_span"": 37.87}}"
tfrecord-00174-of-01000_140.json,501a8751e65f7f73,0.18,M0_none,,67,{}
tfrecord-00107-of-01000_276.json,ff58b755a3799838,19.73,M5_merge,M5_merge;M6_temp_occupancy,25,"{""M5"": {""lon0"": -36.84, ""lon_end"": 124.37}, ""M6"": {""lat_end"": -3.56}}"
tfrecord-00370-of-01000_432.json,45e541155c7d6f11,9.25,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,42,"{""M2"": {""lat_span"": 5.95}, ""M4"": {""lat0"": -5.77, ""lat_min"": 0.0}, ""M5"": {""lon0"": -24.72, ""lon_end"": 38.49}}"
tfrecord-00222-of-01000_244.json,a5a1145c138b4d2c,0.0,M0_none,,53,{}
tfrecord-00307-of-01000_296.json,72ea3eaf16eb4afd,5.15,M4_cut_in,M4_cut_in,27,"{""M4"": {""lat0"": 3.48, ""lat_min"": 1.49}}"
tfrecord-00169-of-01000_11.json,f68f5d59196c7ee2,2.82,M0_none,,81,{}
tfrecord-00172-of-01000_57.json,2e1c07dcb6cbae1c,1.7,M4_cut_in,M4_cut_in,23,"{""M4"": {""lat0"": 2.98, ""lat_min"": 0.01}}"
tfrecord-00182-of-01000_310.json,25da1e767d697269,20.19,M5_merge,M5_merge,61,"{""M5"": {""lon0"": -22.52, ""lon_end"": 137.04}}"
tfrecord-00210-of-01000_375.json,29fb646824685cfe,11.27,M2_vehicle_crossing,M4_cut_in;M5_merge;M6_temp_occupancy;M2_vehicle_crossing,81,"{""M4"": {""lat0"": -8.92, ""lat_min"": 1.0}, ""M5"": {""lon0"": -44.24, ""lon_end"": 48.73}, ""M6"": {""lat_end"": -10.19}, ""M2"": {""lat_span"": 7.92}}"
tfrecord-00339-of-01000_281.json,66ffce69658cd9fa,0.0,M6_temp_occupancy,M6_temp_occupancy,56,"{""M6"": {""lat_end"": -4.73}}"
tfrecord-00098-of-01000_345.json,fdf5bd2e5e7e92c,15.27,M5_merge,M5_merge;M6_temp_occupancy,27,"{""M5"": {""lon0"": -29.28, ""lon_end"": 70.71}, ""M6"": {""lat_end"": 25.62}}"
tfrecord-00352-of-01000_245.json,3294beb067ab8da2,7.61,M1_lead_slow_stop,M1_lead_slow_stop,27,"{""M1"": {""min_spd"": 0.03, ""dspd"": 2.11}}"
tfrecord-00273-of-01000_270.json,191ace10d2014a3,1.23,M3_vru_crossing,M3_vru_crossing,144,"{""M3"": {""lat_span"": 6.24}}"
tfrecord-00106-of-01000_467.json,d52226d8b7ce6e6a,2.49,M3_vru_crossing,M3_vru_crossing,68,"{""M3"": {""lat_span"": 14.44}}"
tfrecord-00400-of-01000_309.json,12c86333decadd5a,2.82,M5_merge,M5_merge,60,"{""M5"": {""lon0"": -18.32, ""lon_end"": 4.65}}"
tfrecord-00009-of-01000_209.json,dcd8677d19c878c1,0.0,M4_cut_in,M4_cut_in,59,"{""M4"": {""lat0"": -7.65, ""lat_min"": 0.29}}"
tfrecord-00034-of-01000_356.json,c043c828ab6c0f21,2.17,M1_lead_slow_stop,M2_vehicle_crossing;M4_cut_in;M5_merge;M1_lead_slow_stop,54,"{""M2"": {""lat_span"": 4.78}, ""M4"": {""lat0"": 5.71, ""lat_min"": 0.54}, ""M5"": {""lon0"": -8.4, ""lon_end"": 6.96}, ""M1"": {""min_spd"": 0.08, ""dspd"": 2.75}}"
tfrecord-00349-of-01000_172.json,c9e9c88b66970de8,0.0,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy;M5_merge,48,"{""M2"": {""lat_span"": 4.19}, ""M6"": {""lat_end"": 87.12}, ""M5"": {""lon0"": -26.15, ""lon_end"": 3.63}}"
tfrecord-00300-of-01000_37.json,d7c6fc58bb80f8f1,10.0,M4_cut_in,M4_cut_in,35,"{""M4"": {""lat0"": 13.82, ""lat_min"": 0.12}}"
tfrecord-00057-of-01000_322.json,bd929250de3708d8,5.18,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,19,"{""M2"": {""lat_span"": 12.35}, ""M4"": {""lat0"": -11.09, ""lat_min"": 0.49}}"
tfrecord-00054-of-01000_438.json,e4cbec71327d4fa4,0.82,M4_cut_in,M6_temp_occupancy;M4_cut_in,92,"{""M6"": {""lat_end"": -3.39}, ""M4"": {""lat0"": 4.28, ""lat_min"": 0.35}}"
tfrecord-00011-of-01000_226.json,87f93fdc4ce5ba95,0.0,M6_temp_occupancy,M6_temp_occupancy,43,"{""M6"": {""lat_end"": 3.18}}"
tfrecord-00371-of-01000_367.json,a7429bfe27bac8a9,6.85,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,39,"{""M1"": {""min_spd"": 1.94, ""dspd"": 3.96}, ""M5"": {""lon0"": -37.01, ""lon_end"": 14.82}}"
tfrecord-00316-of-01000_125.json,e62a25082a41ec84,8.96,M5_merge,M5_merge,43,"{""M5"": {""lon0"": -56.64, ""lon_end"": 33.53}}"
tfrecord-00332-of-01000_346.json,ea98bf0cbfc22d70,7.57,M4_cut_in,M4_cut_in;M6_temp_occupancy,21,"{""M4"": {""lat0"": 2.64, ""lat_min"": 0.76}, ""M6"": {""lat_end"": -7.3}}"
tfrecord-00114-of-01000_481.json,89dbc51ac1cfee6c,14.91,M4_cut_in,M4_cut_in;M5_merge,93,"{""M4"": {""lat0"": 3.63, ""lat_min"": 1.27}, ""M5"": {""lon0"": -25.48, ""lon_end"": 112.84}}"
tfrecord-00453-of-01000_460.json,295537f2fe49b73c,0.0,M0_none,,65,{}
tfrecord-00040-of-01000_252.json,a9d4febc3e2e3c20,4.73,M6_temp_occupancy,M6_temp_occupancy,11,"{""M6"": {""lat_end"": -5.73}}"
tfrecord-00274-of-01000_484.json,fb8d85a78dbcdd55,0.72,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,36,"{""M2"": {""lat_span"": 55.31}, ""M4"": {""lat0"": 4.29, ""lat_min"": 0.96}}"
tfrecord-00418-of-01000_45.json,c51b7a9f7e343a82,3.17,M1_lead_slow_stop,M1_lead_slow_stop,124,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00353-of-01000_255.json,aa938d396bfe5c53,0.0,M1_lead_slow_stop,M1_lead_slow_stop,27,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00164-of-01000_143.json,7566bbcec8f96091,8.9,M4_cut_in,M4_cut_in,14,"{""M4"": {""lat0"": 9.94, ""lat_min"": 0.87}}"
tfrecord-00484-of-01000_199.json,63183bf14b2fb14e,14.51,M4_cut_in,M4_cut_in;M5_merge,67,"{""M4"": {""lat0"": -3.39, ""lat_min"": 1.29}, ""M5"": {""lon0"": -64.33, ""lon_end"": 50.24}}"
tfrecord-00470-of-01000_222.json,d95ad8c3a038e461,5.98,M1_lead_slow_stop,M2_vehicle_crossing;M4_cut_in;M5_merge;M1_lead_slow_stop,21,"{""M2"": {""lat_span"": 21.47}, ""M4"": {""lat0"": 7.62, ""lat_min"": 0.0}, ""M5"": {""lon0"": -16.88, ""lon_end"": 14.63}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00112-of-01000_171.json,be144a4b9125cd44,0.0,M0_none,,15,{}
tfrecord-00482-of-01000_347.json,5db98d725f43add6,11.58,M4_cut_in,M5_merge;M4_cut_in,50,"{""M5"": {""lon0"": -38.87, ""lon_end"": 43.47}, ""M4"": {""lat0"": 3.34, ""lat_min"": 0.13}}"
tfrecord-00204-of-01000_287.json,d180a59e1b094efe,0.54,M6_temp_occupancy,M6_temp_occupancy,117,"{""M6"": {""lat_end"": 7.79}}"
tfrecord-00475-of-01000_272.json,d3c1492c83851da0,4.63,M5_merge,M5_merge,22,"{""M5"": {""lon0"": -11.82, ""lon_end"": 32.31}}"
tfrecord-00007-of-01000_146.json,f3349fd30d28065a,20.07,M5_merge,M5_merge,10,"{""M5"": {""lon0"": -72.86, ""lon_end"": 41.24}}"
tfrecord-00489-of-01000_27.json,4316820087120905,3.87,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy,134,"{""M2"": {""lat_span"": 9.33}, ""M6"": {""lat_end"": -8.09}}"
tfrecord-00105-of-01000_269.json,5705454f0b615594,1.26,M4_cut_in,M6_temp_occupancy;M4_cut_in,70,"{""M6"": {""lat_end"": -7.35}, ""M4"": {""lat0"": -2.72, ""lat_min"": 0.12}}"
tfrecord-00362-of-01000_92.json,6fc8be8edd47efa5,5.47,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,35,"{""M1"": {""min_spd"": 1.12, ""dspd"": 3.81}, ""M5"": {""lon0"": -16.32, ""lon_end"": 18.36}}"
tfrecord-00104-of-01000_258.json,7d03b8308c98da7b,1.88,M1_lead_slow_stop,M1_lead_slow_stop;M6_temp_occupancy,27,"{""M1"": {""min_spd"": 0.07, ""dspd"": 0.39}, ""M6"": {""lat_end"": 4.98}}"
tfrecord-00078-of-01000_368.json,fef42ad7f380072d,14.24,M5_merge,M5_merge,12,"{""M5"": {""lon0"": -47.19, ""lon_end"": 85.84}}"
tfrecord-00163-of-01000_103.json,c5fb0ee6058d7e20,13.16,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,29,"{""M2"": {""lat_span"": 10.1}, ""M4"": {""lat0"": -10.09, ""lat_min"": 0.01}, ""M5"": {""lon0"": -14.08, ""lon_end"": 55.89}}"
tfrecord-00440-of-01000_490.json,7a901167264f92f9,0.0,M3_vru_crossing,M3_vru_crossing;M4_cut_in,55,"{""M3"": {""lat_span"": 11.63}, ""M4"": {""lat0"": 9.36, ""lat_min"": 0.08}}"
tfrecord-00373-of-01000_386.json,7d6031d29b54da75,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in,120,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": 5.9, ""lat_min"": 0.86}}"
tfrecord-00420-of-01000_186.json,d64b5462959c2713,2.19,M5_merge,M5_merge,33,"{""M5"": {""lon0"": -16.27, ""lon_end"": 9.82}}"
tfrecord-00035-of-01000_236.json,e5a1988eea249974,3.91,M2_vehicle_crossing,M2_vehicle_crossing,88,"{""M2"": {""lat_span"": 12.16}}"
tfrecord-00072-of-01000_111.json,5e0a5d62a11d8122,0.73,M1_lead_slow_stop,M1_lead_slow_stop,172,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00033-of-01000_437.json,643d3eb91c8fe316,1.13,M2_vehicle_crossing,M2_vehicle_crossing,34,"{""M2"": {""lat_span"": 127.14}}"
tfrecord-00028-of-01000_400.json,29c564628b8513bf,8.71,M2_vehicle_crossing,M6_temp_occupancy;M2_vehicle_crossing;M4_cut_in;M5_merge,37,"{""M6"": {""lat_end"": 3.76}, ""M2"": {""lat_span"": 8.8}, ""M4"": {""lat0"": -6.27, ""lat_min"": 0.03}, ""M5"": {""lon0"": -28.06, ""lon_end"": 36.03}}"
tfrecord-00475-of-01000_336.json,1dd667a0919d5c46,2.38,M0_none,,70,{}
tfrecord-00400-of-01000_325.json,85c39dd93f403cb6,0.0,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,45,"{""M5"": {""lon0"": -26.33, ""lon_end"": 3.39}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00278-of-01000_245.json,285e0efd064f1f86,10.19,M4_cut_in,M4_cut_in,53,"{""M4"": {""lat0"": 11.18, ""lat_min"": 1.19}}"
tfrecord-00463-of-01000_216.json,7574b1f370d2eb25,17.9,M0_none,,30,{}
tfrecord-00419-of-01000_10.json,cf815a1f4c99cd88,0.96,M4_cut_in,M4_cut_in,67,"{""M4"": {""lat0"": 4.24, ""lat_min"": 0.38}}"
tfrecord-00141-of-01000_361.json,4a3e3e28f8340165,11.07,M0_none,,118,{}
tfrecord-00093-of-01000_419.json,e7b9673387cdc146,3.06,M5_merge,M5_merge,15,"{""M5"": {""lon0"": -14.2, ""lon_end"": 20.74}}"
tfrecord-00386-of-01000_449.json,67126a4d912e4983,20.14,M4_cut_in,M4_cut_in;M5_merge,8,"{""M4"": {""lat0"": 3.08, ""lat_min"": 0.96}, ""M5"": {""lon0"": -40.48, ""lon_end"": 122.16}}"
tfrecord-00463-of-01000_200.json,248679dee0e8c779,3.6,M0_none,,139,{}
tfrecord-00343-of-01000_205.json,16815fa903b00514,0.62,M0_none,,71,{}
tfrecord-00191-of-01000_311.json,63436d6a953ef1af,6.68,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,47,"{""M2"": {""lat_span"": 7.74}, ""M4"": {""lat0"": 7.9, ""lat_min"": 0.87}, ""M5"": {""lon0"": -44.58, ""lon_end"": 11.3}}"
tfrecord-00118-of-01000_182.json,dd23a66b2c670c6f,4.62,M1_lead_slow_stop,M4_cut_in;M5_merge;M1_lead_slow_stop,9,"{""M4"": {""lat0"": -5.61, ""lat_min"": 0.14}, ""M5"": {""lon0"": -9.82, ""lon_end"": 28.58}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00166-of-01000_6.json,fc194c8131a08870,0.29,M6_temp_occupancy,M6_temp_occupancy,92,"{""M6"": {""lat_end"": 18.95}}"
tfrecord-00376-of-01000_233.json,8f4e29e3a4ec4eed,15.85,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge;M6_temp_occupancy;M4_cut_in,28,"{""M2"": {""lat_span"": 17.48}, ""M5"": {""lon0"": -28.83, ""lon_end"": 131.84}, ""M6"": {""lat_end"": -10.53}, ""M4"": {""lat0"": -30.46, ""lat_min"": 0.86}}"
tfrecord-00255-of-01000_315.json,bde9a3ca836efa22,5.52,M4_cut_in,M4_cut_in,13,"{""M4"": {""lat0"": 6.58, ""lat_min"": 0.26}}"
tfrecord-00052-of-01000_152.json,beff4e2606fdfe70,6.99,M5_merge,M5_merge,19,"{""M5"": {""lon0"": -32.52, ""lon_end"": 11.9}}"
tfrecord-00248-of-01000_347.json,b98e29a36d2b4f7b,0.0,M0_none,,2,{}
tfrecord-00023-of-01000_428.json,59467d65f1c21c3c,4.51,M0_none,,12,{}
tfrecord-00479-of-01000_433.json,257b2d143fc648e2,0.0,M4_cut_in,M4_cut_in,5,"{""M4"": {""lat0"": -62.05, ""lat_min"": 0.41}}"
tfrecord-00426-of-01000_416.json,88522f4e104dc1ae,4.22,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,43,"{""M1"": {""min_spd"": 0.49, ""dspd"": 0.54}, ""M5"": {""lon0"": -39.04, ""lon_end"": 9.46}}"
tfrecord-00350-of-01000_351.json,3ca251720620a92a,16.79,M4_cut_in,M4_cut_in;M5_merge,35,"{""M4"": {""lat0"": 3.21, ""lat_min"": 0.04}, ""M5"": {""lon0"": -17.19, ""lon_end"": 107.4}}"
tfrecord-00246-of-01000_153.json,e7bfd00438b1bc40,0.01,M2_vehicle_crossing,M2_vehicle_crossing,24,"{""M2"": {""lat_span"": 17.47}}"
tfrecord-00164-of-01000_89.json,956f83ca464d29e8,4.98,M0_none,,48,{}
tfrecord-00233-of-01000_380.json,4bc197efdb300996,8.49,M4_cut_in,M6_temp_occupancy;M4_cut_in;M5_merge,30,"{""M6"": {""lat_end"": 6.78}, ""M4"": {""lat0"": -7.72, ""lat_min"": 1.18}, ""M5"": {""lon0"": -28.86, ""lon_end"": 50.09}}"
tfrecord-00176-of-01000_32.json,de2a88c0adad70c1,0.0,M0_none,,120,{}
tfrecord-00440-of-01000_60.json,b17279b3d039e83c,18.16,M6_temp_occupancy,M6_temp_occupancy,5,"{""M6"": {""lat_end"": 6.66}}"
tfrecord-00381-of-01000_76.json,d54e54cea50b2f82,19.27,M4_cut_in,M5_merge;M4_cut_in;M6_temp_occupancy,22,"{""M5"": {""lon0"": -26.74, ""lon_end"": 130.88}, ""M4"": {""lat0"": -3.05, ""lat_min"": 1.41}, ""M6"": {""lat_end"": 4.66}}"
tfrecord-00285-of-01000_375.json,17219fc19581ae30,0.0,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,131,"{""M3"": {""lat_span"": 10.29}, ""M6"": {""lat_end"": -6.51}}"
tfrecord-00210-of-01000_438.json,48cbb299d5dd4417,0.27,M0_none,,113,{}
tfrecord-00120-of-01000_215.json,2b8693e6a9467e08,2.14,M5_merge,M5_merge,228,"{""M5"": {""lon0"": -14.16, ""lon_end"": 6.96}}"
tfrecord-00485-of-01000_21.json,2ef5e4012cf7e02,1.78,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,52,"{""M2"": {""lat_span"": 88.08}, ""M4"": {""lat0"": 60.16, ""lat_min"": 0.9}}"
tfrecord-00118-of-01000_273.json,5d748b97590d8824,0.0,M3_vru_crossing,M5_merge;M3_vru_crossing,33,"{""M5"": {""lon0"": -6.49, ""lon_end"": 3.74}, ""M3"": {""lat_span"": 4.06}}"
tfrecord-00185-of-01000_400.json,91c18e7cb09858d8,1.31,M5_merge,M5_merge,11,"{""M5"": {""lon0"": -11.6, ""lon_end"": 3.29}}"
tfrecord-00152-of-01000_237.json,76b32ca9cfb5132a,6.06,M0_none,,41,{}
tfrecord-00103-of-01000_8.json,539aeb228ba549e5,11.19,M4_cut_in,M4_cut_in,73,"{""M4"": {""lat0"": -10.11, ""lat_min"": 0.24}}"
tfrecord-00044-of-01000_0.json,8ede2200bd79e9e1,4.09,M0_none,,48,{}
tfrecord-00405-of-01000_325.json,c7cfb8db467a6804,15.68,M5_merge,M5_merge,12,"{""M5"": {""lon0"": -58.42, ""lon_end"": 84.29}}"
tfrecord-00153-of-01000_374.json,8cf74ac6cbd12073,4.11,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy,71,"{""M2"": {""lat_span"": 12.12}, ""M6"": {""lat_end"": 11.2}}"
tfrecord-00496-of-01000_77.json,c1cba97a21f878ca,19.4,M4_cut_in,M4_cut_in;M5_merge,17,"{""M4"": {""lat0"": 3.12, ""lat_min"": 1.42}, ""M5"": {""lon0"": -67.87, ""lon_end"": 17.32}}"
tfrecord-00088-of-01000_131.json,dcd4254cde8ac416,11.14,M0_none,,23,{}
tfrecord-00084-of-01000_350.json,ecb60a973e57910,8.74,M4_cut_in,M6_temp_occupancy;M4_cut_in,5,"{""M6"": {""lat_end"": -5.13}, ""M4"": {""lat0"": 10.69, ""lat_min"": 0.25}}"
tfrecord-00199-of-01000_276.json,14f5b57d20a71ff,16.38,M5_merge,M5_merge,76,"{""M5"": {""lon0"": -37.1, ""lon_end"": 99.81}}"
tfrecord-00304-of-01000_241.json,699016103b33c460,3.94,M0_none,,28,{}
tfrecord-00356-of-01000_229.json,bbe98f6cda6b0b14,3.08,M2_vehicle_crossing,M2_vehicle_crossing,9,"{""M2"": {""lat_span"": 23.71}}"
tfrecord-00494-of-01000_362.json,413dc2b5c4db9f94,6.7,M0_none,,14,{}
tfrecord-00349-of-01000_217.json,3b59749a44cbbba7,1.45,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,118,"{""M5"": {""lon0"": -7.93, ""lon_end"": 5.68}, ""M1"": {""min_spd"": 0.64, ""dspd"": 0.11}}"
tfrecord-00278-of-01000_52.json,89dde502d638c543,1.29,M0_none,,44,{}
tfrecord-00141-of-01000_354.json,cb873ad27088bce8,4.39,M2_vehicle_crossing,M5_merge;M4_cut_in;M2_vehicle_crossing,61,"{""M5"": {""lon0"": -60.96, ""lon_end"": 11.02}, ""M4"": {""lat0"": 2.54, ""lat_min"": 0.2}, ""M2"": {""lat_span"": 8.98}}"
tfrecord-00277-of-01000_88.json,4286a900bb922ef4,2.61,M1_lead_slow_stop,M1_lead_slow_stop,233,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00324-of-01000_358.json,fa01d6114dbe0de3,5.9,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,126,"{""M2"": {""lat_span"": 14.88}, ""M4"": {""lat0"": -2.88, ""lat_min"": 0.07}, ""M5"": {""lon0"": -26.01, ""lon_end"": 13.67}}"
tfrecord-00149-of-01000_395.json,b06ecaa332dcffd5,0.6,M1_lead_slow_stop,M6_temp_occupancy;M1_lead_slow_stop,36,"{""M6"": {""lat_end"": -15.85}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00106-of-01000_317.json,93c2cbbcad32ec03,20.08,M5_merge,M5_merge,21,"{""M5"": {""lon0"": -46.82, ""lon_end"": 119.38}}"
tfrecord-00121-of-01000_388.json,924026f2b29ad631,0.53,M4_cut_in,M4_cut_in,10,"{""M4"": {""lat0"": -9.58, ""lat_min"": 0.32}}"
tfrecord-00011-of-01000_228.json,7c72dd8f00746277,20.14,M2_vehicle_crossing,M4_cut_in;M5_merge;M2_vehicle_crossing,10,"{""M4"": {""lat0"": 6.51, ""lat_min"": 0.28}, ""M5"": {""lon0"": -75.37, ""lon_end"": 96.46}, ""M2"": {""lat_span"": 8.4}}"
tfrecord-00392-of-01000_428.json,ca09f2426732472e,2.34,M2_vehicle_crossing,M4_cut_in;M2_vehicle_crossing;M6_temp_occupancy,53,"{""M4"": {""lat0"": -8.08, ""lat_min"": 0.19}, ""M2"": {""lat_span"": 5.47}, ""M6"": {""lat_end"": -4.86}}"
tfrecord-00162-of-01000_294.json,6c9a7474df7c96fa,5.68,M5_merge,M5_merge,72,"{""M5"": {""lon0"": -10.53, ""lon_end"": 50.99}}"
tfrecord-00286-of-01000_387.json,65a7b5c53ad96328,0.52,M1_lead_slow_stop,M1_lead_slow_stop,59,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00405-of-01000_350.json,27bbe19cc6746056,14.72,M4_cut_in,M4_cut_in;M5_merge,55,"{""M4"": {""lat0"": 3.59, ""lat_min"": 0.11}, ""M5"": {""lon0"": -65.83, ""lon_end"": 70.52}}"
tfrecord-00074-of-01000_380.json,1f2ddf6c4d52cb54,4.66,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,21,"{""M2"": {""lat_span"": 11.07}, ""M4"": {""lat0"": -11.23, ""lat_min"": 0.16}}"
tfrecord-00471-of-01000_372.json,a13a12b7740fdc27,0.0,M2_vehicle_crossing,M2_vehicle_crossing,40,"{""M2"": {""lat_span"": 73.94}}"
tfrecord-00000-of-01000_242.json,150b0a5ebd705295,8.21,M4_cut_in,M4_cut_in,20,"{""M4"": {""lat0"": 4.8, ""lat_min"": 0.43}}"
tfrecord-00226-of-01000_171.json,c1f829aa5ac3fcc3,17.28,M5_merge,M5_merge,39,"{""M5"": {""lon0"": -59.33, ""lon_end"": 73.73}}"
tfrecord-00173-of-01000_429.json,35109850cabffc29,15.53,M5_merge,M5_merge,13,"{""M5"": {""lon0"": -67.73, ""lon_end"": 62.45}}"
tfrecord-00470-of-01000_331.json,770e3dfc5f186ef7,2.61,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,32,"{""M2"": {""lat_span"": 19.77}, ""M4"": {""lat0"": -17.55, ""lat_min"": 0.16}}"
tfrecord-00192-of-01000_62.json,75df00d048a5f4b6,2.89,M2_vehicle_crossing,M2_vehicle_crossing,5,"{""M2"": {""lat_span"": 14.94}}"
tfrecord-00206-of-01000_229.json,98e3939ac8816862,0.0,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy,106,"{""M2"": {""lat_span"": 9.16}, ""M6"": {""lat_end"": -7.53}}"
tfrecord-00182-of-01000_98.json,5290993b7a7b8c13,0.0,M3_vru_crossing,M3_vru_crossing,144,"{""M3"": {""lat_span"": 10.45}}"
tfrecord-00085-of-01000_48.json,4cc84c0a54fb8597,9.4,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,41,"{""M2"": {""lat_span"": 4.99}, ""M4"": {""lat0"": -4.61, ""lat_min"": 0.0}, ""M5"": {""lon0"": -59.08, ""lon_end"": 29.17}}"
tfrecord-00228-of-01000_335.json,dfd0b5155695e81a,5.81,M6_temp_occupancy,M6_temp_occupancy,31,"{""M6"": {""lat_end"": -56.63}}"
tfrecord-00478-of-01000_180.json,b878dec138aeec57,4.62,M2_vehicle_crossing,M2_vehicle_crossing,24,"{""M2"": {""lat_span"": 16.47}}"
tfrecord-00472-of-01000_326.json,809d65794a0d3c04,6.06,M0_none,,22,{}
tfrecord-00311-of-01000_351.json,2d1e84cc0cf0e8c9,0.01,M0_none,,161,{}
tfrecord-00052-of-01000_58.json,ca789f41e2dfee6f,18.4,M5_merge,M5_merge,41,"{""M5"": {""lon0"": -16.43, ""lon_end"": 43.4}}"
tfrecord-00354-of-01000_288.json,7d05fa35206cf4f4,16.6,M4_cut_in,M4_cut_in;M5_merge,114,"{""M4"": {""lat0"": 6.94, ""lat_min"": 1.15}, ""M5"": {""lon0"": -21.14, ""lon_end"": 112.44}}"
tfrecord-00161-of-01000_92.json,c0f2870c8236280d,13.47,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge;M6_temp_occupancy,6,"{""M2"": {""lat_span"": 6.6}, ""M4"": {""lat0"": -3.49, ""lat_min"": 0.02}, ""M5"": {""lon0"": -13.35, ""lon_end"": 86.37}, ""M6"": {""lat_end"": 6.73}}"
tfrecord-00353-of-01000_146.json,a10ce714064a5856,9.98,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,36,"{""M2"": {""lat_span"": 10.84}, ""M4"": {""lat0"": 5.69, ""lat_min"": 0.07}, ""M5"": {""lon0"": -22.05, ""lon_end"": 63.04}}"
tfrecord-00184-of-01000_12.json,a2d7aa5b59c22d5d,7.19,M5_merge,M5_merge,49,"{""M5"": {""lon0"": -1.15, ""lon_end"": 7.64}}"
tfrecord-00158-of-01000_158.json,f66755e6e9eace4d,0.02,M5_merge,M5_merge,1,"{""M5"": {""lon0"": -40.39, ""lon_end"": 8.05}}"
