scenario,town,route,raw_route,usable_by_results,frames,approx_train_samples
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1019_1_route0_07_25_03_30_25,1,1,66,50
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1019_2_route0_07_25_01_09_35,1,0,65,0
SignalizedJunctionRightTurn,Town13,Town13_Rep0_101_0_route0_07_25_04_17_19,1,1,71,55
SignalizedJunctionRightTurn,Town13,Town13_Rep0_101_1_route0_07_25_03_33_15,1,1,72,56
SignalizedJunctionRightTurn,Town13,Town13_Rep0_101_2_route0_07_25_02_02_43,1,1,71,55
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1057_0_route0_07_24_18_37_30,1,1,73,57
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1057_1_route0_07_25_07_06_52,1,1,73,57
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1057_2_route0_07_25_02_59_18,1,1,72,56
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1059_1_route0_07_24_16_55_26,1,1,59,43
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1059_2_route0_07_24_19_28_37,1,1,61,45
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1070_0_route0_07_24_14_14_56,1,1,68,52
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1070_1_route0_07_25_07_12_22,1,0,1153,0
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1070_2_route0_07_25_02_30_51,1,1,68,52
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1072_0_route0_07_25_00_05_47,1,1,61,45
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1072_1_route0_07_25_03_16_38,1,1,58,42
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1072_2_route0_07_25_04_13_06,1,1,60,44
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1082_0_route0_07_24_13_33_07,1,1,59,43
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1082_1_route0_07_25_08_43_37,1,1,56,40
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1082_2_route0_07_25_03_16_12,1,1,55,39
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1092_0_route0_07_24_16_06_56,1,1,63,47
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1092_1_route0_07_24_14_03_11,1,1,65,49
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1092_2_route0_07_24_14_05_24,1,1,66,50
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1121_0_route0_07_25_04_44_47,1,1,74,58
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1121_1_route0_07_25_02_12_34,1,1,76,60
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1121_2_route0_07_25_03_48_25,1,1,75,59
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1149_0_route0_07_25_01_08_07,1,1,58,42
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1149_1_route0_07_25_04_06_52,1,1,63,47
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1149_2_route0_07_24_22_17_05,1,1,66,50
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1358_0_route0_07_25_00_50_49,1,1,63,47
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1358_1_route0_07_24_15_58_13,1,1,61,45
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1358_2_route0_07_25_04_06_00,1,1,72,56
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1539_0_route0_07_25_06_41_21,1,1,59,43
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1539_1_route0_07_24_23_16_08,1,1,61,45
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1539_2_route0_07_25_00_49_28,1,1,61,45
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1676_0_route0_07_24_14_31_36,1,1,67,51
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1676_1_route0_07_24_22_40_30,1,1,71,55
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1676_2_route0_07_25_00_24_41,1,1,68,52
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1680_0_route0_07_25_04_34_18,1,0,1038,0
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1680_1_route0_07_25_04_24_01,1,1,61,45
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1696_0_route0_07_25_10_37_27,1,0,865,0
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1696_1_route0_07_25_06_27_12,1,0,826,0
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1699_0_route0_07_25_00_50_00,1,1,66,50
SignalizedJunctionRightTurn,Town13,Town13_Rep0_1699_1_route0_07_24_17_21_41,1,1,65,49
SignalizedJunctionRightTurn,Town13,Town13_Rep0_2_0_route0_07_24_15_06_25,1,1,61,45
SignalizedJunctionRightTurn,Town13,Town13_Rep0_2_1_route0_07_24_15_55_42,1,1,65,49
StaticCutIn,Town12,Town12_Rep0_1001_0_route0_07_24_22_11_39,1,1,88,72
StaticCutIn,Town12,Town12_Rep0_1003_0_route0_07_24_13_43_47,1,1,66,50
StaticCutIn,Town12,Town12_Rep0_1004_0_route0_07_24_14_40_03,1,1,68,52
StaticCutIn,Town12,Town12_Rep0_1004_1_route0_07_25_07_36_28,1,1,69,53
StaticCutIn,Town12,Town12_Rep0_1025_0_route0_07_24_16_52_24,1,1,90,74
StaticCutIn,Town12,Town12_Rep0_1025_1_route0_07_24_19_15_50,1,1,83,67
StaticCutIn,Town12,Town12_Rep0_1115_0_route0_07_25_09_41_33,1,1,208,192
StaticCutIn,Town12,Town12_Rep0_1117_0_route0_07_25_01_39_13,1,1,84,68
StaticCutIn,Town12,Town12_Rep0_1117_1_route0_07_25_09_17_44,1,1,85,69
StaticCutIn,Town12,Town12_Rep0_1320_0_route0_07_24_16_36_44,1,1,85,69
StaticCutIn,Town12,Town12_Rep0_1321_0_route0_07_25_00_42_51,1,1,155,139
StaticCutIn,Town12,Town12_Rep0_1344_0_route0_07_25_00_22_03,1,1,70,54
StaticCutIn,Town12,Town12_Rep0_1345_0_route0_07_25_09_37_04,1,1,63,47
StaticCutIn,Town12,Town12_Rep0_1387_0_route0_07_25_03_06_28,1,1,80,64
StaticCutIn,Town12,Town12_Rep0_1419_0_route0_07_25_05_26_56,1,1,61,45
StaticCutIn,Town12,Town12_Rep0_1429_0_route0_07_25_08_46_39,1,1,61,45
StaticCutIn,Town12,Town12_Rep0_1429_1_route0_07_25_09_05_36,1,1,60,44
StaticCutIn,Town12,Town12_Rep0_2450_0_route0_07_24_16_02_04,1,1,61,45
StaticCutIn,Town12,Town12_Rep0_2462_0_route0_07_24_16_50_02,1,1,78,62
StaticCutIn,Town12,Town12_Rep0_2481_0_route0_07_25_08_55_19,1,1,89,73
StaticCutIn,Town12,Town12_Rep0_2579_0_route0_07_24_13_39_54,1,1,73,57
StaticCutIn,Town12,Town12_Rep0_2723_0_route0_07_24_14_42_31,1,1,105,89
StaticCutIn,Town12,Town12_Rep0_2955_0_route0_07_24_17_20_09,1,1,58,42
StaticCutIn,Town12,Town12_Rep0_2974_0_route0_07_25_05_16_24,1,1,61,45
StaticCutIn,Town12,Town12_Rep0_4001_0_route0_07_24_16_55_04,1,1,84,68
StaticCutIn,Town12,Town12_Rep0_4001_1_route0_07_25_06_11_18,1,1,76,60
StaticCutIn,Town12,Town12_Rep0_4003_0_route0_07_25_03_19_49,1,1,63,47
StaticCutIn,Town12,Town12_Rep0_4015_0_route0_07_24_14_48_06,1,1,71,55
StaticCutIn,Town12,Town12_Rep0_4015_1_route0_07_24_19_16_54,1,1,76,60
StaticCutIn,Town12,Town12_Rep0_4029_0_route0_07_24_14_27_49,1,1,60,44
StaticCutIn,Town12,Town12_Rep0_4041_0_route0_07_24_16_53_43,1,1,67,51
StaticCutIn,Town12,Town12_Rep0_4086_0_route0_07_25_01_46_57,1,1,86,70
StaticCutIn,Town12,Town12_Rep0_4086_1_route0_07_25_10_48_24,1,1,91,75
StaticCutIn,Town12,Town12_Rep0_4133_0_route0_07_25_00_53_28,1,1,64,48
StaticCutIn,Town12,Town12_Rep0_4135_0_route0_07_24_15_12_20,1,1,83,67
StaticCutIn,Town12,Town12_Rep0_4135_1_route0_07_25_07_14_53,1,1,76,60
StaticCutIn,Town12,Town12_Rep0_4476_0_route0_07_25_04_11_27,1,1,65,49
StaticCutIn,Town12,Town12_Rep0_4476_1_route0_07_25_03_04_23,1,1,63,47
StaticCutIn,Town12,Town12_Rep0_4488_0_route0_07_25_04_38_40,1,1,63,47
StaticCutIn,Town12,Town12_Rep0_4490_0_route0_07_24_16_26_10,1,1,66,50
StaticCutIn,Town12,Town12_Rep0_4490_1_route0_07_25_01_42_34,1,1,66,50
StaticCutIn,Town12,Town12_Rep0_4495_0_route0_07_24_14_26_05,1,1,63,47
StaticCutIn,Town12,Town12_Rep0_4495_1_route0_07_25_05_37_21,1,1,71,55
StaticCutIn,Town12,Town12_Rep0_911_0_route0_07_25_03_08_30,1,1,61,45
StaticCutIn,Town12,Town12_Rep0_913_0_route0_07_24_21_49_04,1,1,66,50
StaticCutIn,Town12,Town12_Rep0_934_0_route0_07_25_07_53_46,1,1,74,58
StaticCutIn,Town12,Town12_Rep0_949_0_route0_07_25_05_30_00,1,1,75,59
StaticCutIn,Town12,Town12_Rep0_960_0_route0_07_24_18_56_26,1,1,118,102
StaticCutIn,Town12,Town12_Rep0_990_0_route0_07_24_14_30_42,1,1,88,72
StaticCutIn,Town12,Town12_Rep0_991_0_route0_07_24_16_53_01,1,1,96,80
StaticCutIn,Town13,Town13_Rep0_1135_0_route0_07_24_15_30_12,1,1,79,63
StaticCutIn,Town13,Town13_Rep0_1135_1_route0_07_24_13_32_15,1,1,71,55
StaticCutIn,Town13,Town13_Rep0_1135_2_route0_07_24_13_57_00,1,1,164,148
StaticCutIn,Town13,Town13_Rep0_1212_0_route0_07_25_00_43_50,1,1,84,68
StaticCutIn,Town13,Town13_Rep0_1212_1_route0_07_25_05_48_50,1,1,86,70
StaticCutIn,Town13,Town13_Rep0_1212_2_route0_07_25_10_50_38,1,1,84,68
StaticCutIn,Town13,Town13_Rep0_1247_0_route0_07_24_23_15_37,1,1,68,52
StaticCutIn,Town13,Town13_Rep0_1247_1_route0_07_25_08_11_02,1,1,74,58
StaticCutIn,Town13,Town13_Rep0_1247_2_route0_07_25_08_53_41,1,1,66,50
StaticCutIn,Town13,Town13_Rep0_1264_0_route0_07_25_08_57_57,1,1,81,65
StaticCutIn,Town13,Town13_Rep0_1264_1_route0_07_24_14_42_37,1,1,63,47
StaticCutIn,Town13,Town13_Rep0_1264_2_route0_07_25_06_32_43,1,1,64,48
StaticCutIn,Town13,Town13_Rep0_1266_0_route0_07_24_13_55_32,1,1,65,49
StaticCutIn,Town13,Town13_Rep0_1266_1_route0_07_24_16_50_57,1,1,61,45
StaticCutIn,Town13,Town13_Rep0_1266_2_route0_07_25_04_15_18,1,1,62,46
StaticCutIn,Town13,Town13_Rep0_1267_0_route0_07_25_07_19_34,1,1,64,48
StaticCutIn,Town13,Town13_Rep0_1267_1_route0_07_25_00_50_26,1,1,62,46
StaticCutIn,Town13,Town13_Rep0_1267_2_route0_07_25_10_15_10,1,1,66,50
StaticCutIn,Town13,Town13_Rep0_1386_0_route0_07_25_03_17_16,1,1,59,43
StaticCutIn,Town13,Town13_Rep0_1386_1_route0_07_25_08_53_35,1,1,62,46
StaticCutIn,Town13,Town13_Rep0_1624_1_route0_07_25_08_06_17,1,1,147,131
StaticCutIn,Town13,Town13_Rep0_1626_0_route0_07_24_23_24_37,1,1,63,47
StaticCutIn,Town13,Town13_Rep0_1626_1_route0_07_25_10_39_59,1,1,67,51
StaticCutIn,Town13,Town13_Rep0_1668_0_route0_07_25_04_53_09,1,1,65,49
StaticCutIn,Town13,Town13_Rep0_1668_1_route0_07_25_09_32_07,1,1,66,50
StaticCutIn,Town13,Town13_Rep0_1704_0_route0_07_24_16_56_23,1,1,81,65
StaticCutIn,Town13,Town13_Rep0_1704_1_route0_07_25_07_13_42,1,1,86,70
StaticCutIn,Town13,Town13_Rep0_1705_0_route0_07_24_15_17_54,1,1,82,66
StaticCutIn,Town13,Town13_Rep0_1705_1_route0_07_24_19_48_56,1,1,80,64
StaticCutIn,Town13,Town13_Rep0_1714_0_route0_07_24_20_04_20,1,1,64,48
StaticCutIn,Town13,Town13_Rep0_1714_1_route0_07_25_04_06_37,1,1,63,47
StaticCutIn,Town13,Town13_Rep0_1715_0_route0_07_25_08_16_08,1,1,71,55
StaticCutIn,Town13,Town13_Rep0_1715_1_route0_07_25_04_40_14,1,1,72,56
StaticCutIn,Town13,Town13_Rep0_1717_0_route0_07_25_03_48_33,1,1,153,137
StaticCutIn,Town13,Town13_Rep0_1717_1_route0_07_25_03_13_10,1,1,151,135
StaticCutIn,Town13,Town13_Rep0_1718_0_route0_07_25_04_43_57,1,1,74,58
StaticCutIn,Town13,Town13_Rep0_1718_1_route0_07_24_13_58_46,1,1,74,58
StaticCutIn,Town13,Town13_Rep0_33_0_route0_07_25_05_03_06,1,1,137,121
StaticCutIn,Town13,Town13_Rep0_33_1_route0_07_24_19_27_55,1,1,126,110
StaticCutIn,Town13,Town13_Rep0_35_0_route0_07_25_07_11_15,1,1,69,53
StaticCutIn,Town13,Town13_Rep0_35_1_route0_07_24_21_41_09,1,1,65,49
StaticCutIn,Town13,Town13_Rep0_53_0_route0_07_25_07_58_08,1,1,65,49
StaticCutIn,Town13,Town13_Rep0_53_1_route0_07_24_23_26_01,1,1,65,49
StaticCutIn,Town13,Town13_Rep0_56_0_route0_07_25_10_11_41,1,1,70,54
StaticCutIn,Town13,Town13_Rep0_56_1_route0_07_24_23_10_28,1,1,70,54
StaticCutIn,Town13,Town13_Rep0_58_0_route0_07_24_16_06_22,1,1,77,61
StaticCutIn,Town13,Town13_Rep0_58_1_route0_07_24_19_14_23,1,1,73,57
StaticCutIn,Town13,Town13_Rep0_59_0_route0_07_24_17_57_25,1,1,71,55
StaticCutIn,Town13,Town13_Rep0_59_1_route0_07_25_03_49_48,1,1,76,60
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_1544_0_route0_07_24_15_43_12,1,1,51,35
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_1544_1_route0_07_25_01_00_38,1,1,52,36
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_1778_0_route0_07_24_20_00_52,1,1,197,181
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_179_0_route0_07_25_10_49_44,1,1,219,203
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_179_1_route0_07_24_15_50_34,1,1,222,206
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_2048_0_route0_07_24_18_54_14,1,1,247,231
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_2048_1_route0_07_24_17_50_24,1,1,240,224
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_2071_0_route0_07_24_16_20_44,1,1,111,95
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_2091_0_route0_07_24_23_47_24,1,1,66,50
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_2098_0_route0_07_25_09_20_06,1,1,61,45
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_2240_0_route0_07_24_16_25_04,1,1,66,50
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3315_0_route0_07_25_07_40_21,1,1,324,308
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3315_1_route0_07_25_07_00_25,1,1,325,309
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3318_0_route0_07_24_14_28_15,1,1,208,192
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3606_0_route0_07_24_15_05_44,1,1,202,186
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3629_0_route0_07_25_05_22_39,1,1,67,51
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3630_0_route0_07_25_05_07_59,1,1,50,34
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3630_1_route0_07_24_21_27_42,1,1,49,33
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3677_0_route0_07_24_17_08_13,1,1,68,52
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3677_1_route0_07_24_22_54_52,1,1,66,50
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3692_0_route0_07_25_08_24_06,1,1,254,238
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3692_1_route0_07_25_08_03_22,1,1,259,243
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3784_0_route0_07_24_14_28_34,1,1,78,62
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3784_1_route0_07_25_05_32_46,1,1,79,63
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3785_0_route0_07_25_05_33_38,1,1,165,149
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3785_1_route0_07_24_19_42_42,1,1,146,130
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3790_0_route0_07_24_23_33_34,1,1,59,43
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3790_1_route0_07_25_05_10_37,1,1,61,45
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3837_0_route0_07_25_06_16_19,1,1,66,50
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3843_0_route0_07_25_00_53_10,1,1,51,35
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_3843_1_route0_07_24_15_26_54,1,1,49,33
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_4175_0_route0_07_25_08_55_43,1,1,318,302
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_4175_1_route0_07_24_19_16_16,1,1,316,300
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_4371_0_route0_07_25_08_08_59,1,1,312,296
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_502_0_route0_07_25_00_24_40,1,1,206,190
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_502_1_route0_07_25_01_40_08,1,1,203,187
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_513_0_route0_07_24_23_55_00,1,1,243,227
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_526_0_route0_07_25_05_27_54,1,1,326,310
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_549_0_route0_07_24_16_07_10,1,1,61,45
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_552_0_route0_07_25_06_49_00,1,1,77,61
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_696_0_route0_07_24_14_37_35,1,1,77,61
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_696_1_route0_07_25_01_11_26,1,1,76,60
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_701_0_route0_07_24_18_00_52,1,1,65,49
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_701_1_route0_07_24_14_48_02,1,1,65,49
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_702_0_route0_07_24_13_39_33,1,1,63,47
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_702_1_route0_07_24_21_43_07,1,1,64,48
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_718_0_route0_07_25_03_34_26,1,1,63,47
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_718_1_route0_07_24_17_24_48,1,1,61,45
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_719_0_route0_07_24_14_30_55,1,1,245,229
VehicleOpensDoorTwoWays,Town12,Town12_Rep0_719_1_route0_07_24_20_02_34,1,1,111,95
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1005_0_route0_07_24_19_57_41,1,1,110,94
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1005_1_route0_07_24_18_46_57,1,1,114,98
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1005_2_route0_07_24_22_16_59,1,1,113,97
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1020_0_route0_07_24_19_50_50,1,1,310,294
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1020_1_route0_07_24_20_06_26,1,1,311,295
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1020_2_route0_07_25_04_35_40,1,1,307,291
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1021_0_route0_07_24_19_29_41,1,1,185,169
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1021_1_route0_07_24_21_41_08,1,1,184,168
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1021_2_route0_07_25_10_57_21,1,1,185,169
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1052_0_route0_07_25_02_06_35,1,1,73,57
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1052_1_route0_07_25_02_23_46,1,1,75,59
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1052_2_route0_07_24_14_19_18,1,1,73,57
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1064_0_route0_07_24_16_19_10,1,1,74,58
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1064_1_route0_07_25_02_12_45,1,1,76,60
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1064_2_route0_07_25_08_09_44,1,1,73,57
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1079_0_route0_07_24_17_50_39,1,1,61,45
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1079_1_route0_07_25_05_01_00,1,1,59,43
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1079_2_route0_07_24_15_13_12,1,1,61,45
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1096_0_route0_07_24_14_58_21,1,1,85,69
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1096_1_route0_07_24_16_39_11,1,1,90,74
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1096_2_route0_07_25_06_55_23,1,1,90,74
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1097_0_route0_07_25_00_55_57,1,1,62,46
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1097_1_route0_07_24_16_16_02,1,1,65,49
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1097_2_route0_07_25_04_07_31,1,1,65,49
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1110_0_route0_07_25_07_30_03,1,1,126,110
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1110_1_route0_07_24_23_42_21,1,1,124,108
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1110_2_route0_07_25_01_27_51,1,1,125,109
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1113_0_route0_07_24_18_47_55,1,1,122,106
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1113_1_route0_07_25_09_40_18,1,1,122,106
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1113_2_route0_07_25_09_12_32,1,1,119,103
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1675_0_route0_07_25_03_14_31,1,1,85,69
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1675_1_route0_07_25_08_00_38,1,1,59,43
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1686_0_route0_07_24_18_49_15,1,1,107,91
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1686_1_route0_07_25_07_34_41,1,1,108,92
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1695_0_route0_07_25_08_17_41,1,1,192,176
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_1695_1_route0_07_25_10_05_18,1,1,190,174
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_19_0_route0_07_24_22_23_59,1,1,65,49
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_19_1_route0_07_24_13_42_44,1,1,64,48
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_24_0_route0_07_25_03_32_34,1,1,75,59
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_24_1_route0_07_25_09_53_05,1,1,92,76
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_46_0_route0_07_25_02_17_12,1,1,118,102
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_46_1_route0_07_25_01_17_24,1,1,118,102
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_48_0_route0_07_24_18_48_22,1,1,63,47
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_48_1_route0_07_24_16_41_07,1,0,492,0
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_81_0_route0_07_25_06_04_29,1,1,60,44
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_81_1_route0_07_25_10_05_09,1,0,59,0
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_85_0_route0_07_24_19_04_57,1,1,128,112
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_85_1_route0_07_25_09_05_32,1,1,128,112
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_93_0_route0_07_24_13_54_57,1,1,72,56
VehicleOpensDoorTwoWays,Town13,Town13_Rep0_93_1_route0_07_24_15_42_19,1,1,72,56
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_0_route0_07_25_04_54_13,1,1,248,232
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_10_route0_07_24_18_43_27,1,1,47,31
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_11_route0_07_25_06_59_16,1,1,87,71
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_12_route0_07_24_14_08_34,1,1,160,144
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_13_route0_07_24_23_36_52,1,1,102,86
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_14_route0_07_25_10_40_20,1,1,101,85
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_15_route0_07_25_08_04_10,1,1,52,36
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_16_route0_07_24_15_02_00,1,1,98,82
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_17_route0_07_24_13_35_37,1,1,64,48
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_18_route0_07_24_19_48_08,1,1,158,142
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_19_route0_07_25_08_40_10,1,1,102,86
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_1_route0_07_24_18_38_13,1,1,97,81
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_20_route0_07_25_07_20_41,1,1,101,85
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_21_route0_07_25_00_43_03,1,1,51,35
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_22_route0_07_25_04_52_18,1,1,147,131
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_23_route0_07_25_03_32_00,1,1,95,79
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_24_route0_07_24_19_54_49,1,1,97,81
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_25_route0_07_25_03_18_50,1,1,152,136
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_26_route0_07_25_01_24_06,1,1,187,171
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_27_route0_07_24_16_35_39,1,1,98,82
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_28_route0_07_24_16_03_00,1,1,99,83
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_29_route0_07_25_08_56_50,1,1,158,142
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_2_route0_07_24_19_25_14,1,1,112,96
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_30_route0_07_25_10_36_33,1,1,96,80
VehicleTurningRoute,Town01,Town01_Rep0_Town01_Scenario4_31_route0_07_25_10_54_34,1,1,50,34
